id,time,cp,cperiph,conc,evid,amt,cmt,rate,Depot,Transit1,Transit2,Transit3,Central,Peripheral,CL,Vc,Vp,Q,Ktr,Conc_central_init,Conc_periph_init,DoseCorrection
55,580.0,29.786281341610874,25.96279016761978,31.59933002183848,0,,,0.0,0.00222314529992218,0.03172284413640014,0.22633219104869795,1.0765377789757622,5511.067880310103,16296.400465610956,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,581.0,27.721814331738525,26.056764845888253,33.46902510498276,0,,,0.0,6.276095382418134e-5,0.0011194557133924476,0.009983694945276511,0.059358686184360465,5129.099493669864,16355.386767961461,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,582.0,25.995804622124027,26.083069665027228,26.472805871647672,0,,,0.0,1.77212950802641e-6,3.792424542969908e-5,0.0004058626850964586,0.00289569648057153,4809.752591561895,16371.897854177412,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,583.0,24.55170127148222,26.054598248362023,21.70680095856003,0,,,0.0,5.01618160342332e-8,1.2492089922211402e-6,1.559557287933444e-5,0.0001298131864801988,4542.5640996418815,16354.026831656185,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,584.0,23.338351456381538,25.981930191655284,24.994920346155524,0,,,0.0,1.039552444126457e-9,3.992701596428061e-8,5.746779472293184e-7,5.470027873544225e-6,4318.069705162361,16308.414332171145,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,585.0,22.313728388486407,25.87369893171029,23.64129433679106,0,,,0.0,-7.053131412249058e-10,5.330905465325553e-10,1.9799904771300447e-8,2.1914107051212994e-7,4128.493597485797,16240.479416718144,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,586.0,21.443510697860038,25.73694640913817,21.89787258511923,0,,,0.0,-4.838511813431978e-10,-4.4304515937031164e-10,2.3248784321305838e-10,8.032003423474876e-9,3967.485625101244,16154.642191283983,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,587.0,20.69967902261091,25.577415407760636,20.54566088127935,0,,,0.0,1.247371983481571e-9,1.2479252749165917e-9,1.271129651623376e-9,1.5663111155306275e-9,3829.8616361645622,16054.507303302236,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,588.0,20.059358655008594,25.39978831227713,20.20389438722112,0,,,0.0,3.1650415621697903e-10,3.1690366166469124e-10,3.180193901730806e-10,3.287425908750363e-10,3711.3893444900814,15943.013805767727,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3710.420228622896,15938.313578734678,
55,589.0,28.040000376517987,25.305239844230936,29.242429288723432,0,,,0.0,98.8082058507257,352.48222703152646,628.7115493248018,747.6087812675339,5187.970383635486,15883.66734536254,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,590.0,33.77420427346259,25.53333430670178,29.286297129900188,0,,,0.0,2.7894461549167318,19.901792255294254,70.99641164154195,168.8454453838399,6248.914734263558,16026.838348186768,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,591.0,32.169016779107764,25.79382954318092,28.90778572414266,0,,,0.0,0.078748620294391,0.8427687371735573,4.509660893579849,16.087482827515316,5951.922399417912,16190.34676410204,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,592.0,29.791305213167107,25.969972422401334,31.604353893394713,0,,,0.0,0.00222314529992218,0.03172284413640014,0.22633219104869795,1.0765377789757622,5511.997398730036,16300.908644408788,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,593.0,27.72678607966687,26.063872583403306,33.4739968529111,0,,,0.0,6.276095382418134e-5,0.0011194557133924476,0.009983694945276511,0.059358686184360465,5130.019368158481,16359.848173542368,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,594.0,26.000724787217095,26.090103658406665,26.47772603674074,0,,,0.0,1.77212950802641e-6,3.792424542969908e-5,0.0004058626850964586,0.00289569648057153,4810.662922176827,16376.31297182246,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,595.0,24.556570388921784,26.061559262715353,21.711670075999596,0,,,0.0,5.01618160342332e-8,1.2492089922211402e-6,1.559557287933444e-5,0.0001298131864801988,4543.464985402641,16358.39614161156,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,596.0,23.34317005579676,25.988818984153852,24.999738945570748,0,,,0.0,1.039552444126457e-9,3.992701596428061e-8,5.746779472293184e-7,5.470027873544225e-6,4318.961244061116,16312.738309700384,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,597.0,22.318496994011443,25.880516251669647,23.646062942316096,0,,,0.0,-7.053131412249058e-10,5.330905465325553e-10,1.9799904771300447e-8,2.1914107051212994e-7,4129.375886498027,16244.758532153835,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,598.0,21.44822982819107,25.743692998099576,21.902591715450264,0,,,0.0,-4.838511813431978e-10,-4.4304515937031164e-10,2.3248784321305838e-10,8.032003423474876e-9,3968.358760196292,16158.876910078925,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,599.0,20.704349191062516,25.584091999571715,20.550331049730957,0,,,0.0,1.247371983481571e-9,1.2479252749165917e-9,1.271129651623376e-9,1.5663111155306275e-9,3830.725712316067,16058.698086080061,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,600.0,20.06398036956966,25.406395633171705,20.208516101782184,0,,,0.0,3.1650415621697903e-10,3.1690366166469124e-10,3.180193901730806e-10,3.287425908750363e-10,3712.2444556863175,15947.161108373017,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3711.3893444900814,15943.013805767727,
55,601.0,28.044574139906874,25.311778612908007,29.24700305211232,0,,,0.0,98.8082058507257,352.48222703152646,628.7115493248018,747.6087812675339,5188.816622889575,15887.771618910398,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,602.0,33.77873058318188,25.539805234403705,29.290823439619484,0,,,0.0,2.7894461549167318,19.901792255294254,70.99641164154195,168.8454453838399,6249.752193623598,16030.900039111886,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,603.0,32.17349612749836,25.800233333770795,28.912265072533256,0,,,0.0,0.078748620294391,0.8427687371735573,4.509660893579849,16.087482827515316,5952.751169976982,16194.366314207276,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,604.0,29.795738087461757,25.976309772439524,31.608786767689363,0,,,0.0,0.00222314529992218,0.03172284413640014,0.22633219104869795,1.0765377789757622,5512.817570636107,16304.886490913203,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,605.0,27.731172962043214,26.070144182223242,33.47838373528745,0,,,0.0,6.276095382418134e-5,0.0011194557133924476,0.009983694945276511,0.059358686184360465,5130.831030624221,16363.784749128794,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,606.0,26.00506615485008,26.096310188189804,26.482067404373726,0,,,0.0,1.77212950802641e-6,3.792424542969908e-5,0.0004058626850964586,0.00289569648057153,4811.466163489308,16380.20870468456,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,607.0,24.560866714035566,26.067701398565394,21.715966401113377,0,,,0.0,5.01618160342332e-8,1.2492089922211402e-6,1.559557287933444e-5,0.0001298131864801988,4544.259892932936,16362.251455500407,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,608.0,23.347421805716092,25.99489739417016,25.003990695490074,0,,,0.0,1.039552444126457e-9,3.992701596428061e-8,5.746779472293184e-7,5.470027873544225e-6,4319.74790427381,16316.553623970554,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,609.0,22.32270463121249,25.886531597019932,23.65027057951714,0,,,0.0,-7.053131412249058e-10,5.330905465325553e-10,1.9799904771300447e-8,2.1914107051212994e-7,4130.154384960616,16248.53426180902,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,610.0,21.452393810351715,25.74964593309181,21.906755697610908,0,,,0.0,-4.838511813431978e-10,-4.4304515937031164e-10,2.3248784321305838e-10,8.032003423474876e-9,3969.129181588494,16162.613465817074,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,611.0,20.708469971112162,25.589983171725287,20.554451829780604,0,,,0.0,1.247371983481571e-9,1.2479252749165917e-9,1.271129651623376e-9,1.5663111155306275e-9,3831.4881404390335,16062.39587433805,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,612.0,20.06805839573845,25.41222568328788,20.212594127950975,0,,,0.0,3.1650415621697903e-10,3.1690366166469124e-10,3.180193901730806e-10,3.287425908750363e-10,3712.998973471742,15950.820531370868,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.2444556863175,15947.161108373017,
55,613.0,28.048609855774504,25.317548175139606,29.25103876797995,0,,,0.0,98.8082058507257,352.48222703152646,628.7115493248018,747.6087812675339,5189.563312408723,15891.393074695017,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,614.0,33.78272442772582,25.545514936324093,29.29481728416342,0,,,0.0,2.7894461549167318,19.901792255294254,70.99641164154195,168.8454453838399,6250.491136096229,16034.483921600371,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,615.0,32.17744853514158,25.805883796442146,28.916217480176474,0,,,0.0,0.078748620294391,0.8427687371735573,4.509660893579849,16.087482827515316,5953.482445780182,16197.913013229756,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,616.0,29.799649488120043,25.981901610480374,31.61269816834765,0,,,0.0,0.00222314529992218,0.03172284413640014,0.22633219104869795,1.0765377789757622,5513.541259313041,16308.396392255247,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,617.0,27.735043781171868,26.075678003875343,33.4822545544161,0,,,0.0,6.276095382418134e-5,0.0011194557133924476,0.009983694945276511,0.059358686184360465,5131.547210892773,16367.258234573374,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,618.0,26.00889681349021,26.101786595384276,26.485898063013856,0,,,0.0,1.77212950802641e-6,3.792424542969908e-5,0.0004058626850964586,0.00289569648057153,4812.1749132506475,16383.646152053572,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,619.0,24.56465762885995,26.07312098698821,21.719757315937763,0,,,0.0,5.01618160342332e-8,1.2492089922211402e-6,1.559557287933444e-5,0.0001298131864801988,4544.961289280001,16365.653238695775,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,620.0,23.351173389074415,26.00026075332695,25.007742278848397,0,,,0.0,1.039552444126457e-9,3.992701596428061e-8,5.746779472293184e-7,5.470027873544225e-6,4320.442023499679,16319.9201130149,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,621.0,22.326417291176217,25.89183931030007,23.65398323948087,0,,,0.0,-7.053131412249058e-10,5.330905465325553e-10,1.9799904771300447e-8,2.1914107051212994e-7,4130.841302566811,16251.865822885906,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,622.0,21.456067950758513,25.754898577831913,21.910429838017706,0,,,0.0,-4.838511813431978e-10,-4.4304515937031164e-10,2.3248784321305838e-10,8.032003423474876e-9,3969.8089722931954,16165.910461310843,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,623.0,20.712105991609793,25.595181319271973,20.558087850278234,0,,,0.0,1.247371983481571e-9,1.2479252749165917e-9,1.271129651623376e-9,1.5663111155306275e-9,3832.1608781852065,16065.65866287323,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,624.0,20.07165669182825,25.417369899059963,20.216192424040774,0,,,0.0,3.1650415621697903e-10,3.1690366166469124e-10,3.180193901730806e-10,3.287425908750363e-10,3713.6647314351776,15954.049467851197,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3712.9989734717415,15950.820531370868,
55,625.0,28.05217081885443,25.322639018689554,29.254599731059876,0,,,0.0,98.8082058507257,352.48222703152646,628.7115493248018,747.6087812675339,5190.222163006006,15894.588510342039,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,626.0,33.78624844513299,25.550552961398918,29.29834130157059,0,,,0.0,2.7894461549167318,19.901792255294254,70.99641164154195,168.8454453838399,6251.143150992602,16037.646203991633,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,627.0,32.18093599019442,25.81086955104362,28.919704935229316,0,,,0.0,0.078748620294391,0.8427687371735573,4.509660893579849,16.087482827515316,5954.127695897352,16201.042486336626,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,628.0,29.80310076015995,25.986835636924656,31.616149440387556,0,,,0.0,0.00222314529992218,0.03172284413640014,0.22633219104869795,1.0765377789757622,5514.179814836882,16311.493396480324,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,629.0,27.738459245604535,26.080560838851948,33.485670018848765,0,,,0.0,6.276095382418134e-5,0.0011194557133924476,0.009983694945276511,0.059358686184360465,5132.1791412809725,16370.323106787513,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,630.0,26.012276841826406,26.106618770014475,26.48927809135005,0,,,0.0,1.77212950802641e-6,3.792424542969908e-5,0.0004058626850964586,0.00289569648057153,4812.800287240254,16386.67922563253,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,631.0,24.56800258875594,26.07790302688278,21.723102275833753,0,,,0.0,5.01618160342332e-8,1.2492089922211402e-6,1.559557287933444e-5,0.0001298131864801988,4545.5801748949025,16368.654843556473,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,632.0,23.354483644371967,26.00499317864335,25.011052534145954,0,,,0.0,1.039552444126457e-9,3.992701596428061e-8,5.746779472293184e-7,5.470027873544225e-6,4321.054488058002,16322.890575651301,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,633.0,22.329693201942195,25.896522635799045,23.657259150246848,0,,,0.0,-7.053131412249058e-10,5.330905465325553e-10,1.9799904771300447e-8,2.1914107051212994e-7,4131.447412688248,16254.805466404547,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,634.0,21.459309873323992,25.759533312933453,21.913671760583185,0,,,0.0,-4.838511813431978e-10,-4.4304515937031164e-10,2.3248784321305838e-10,8.032003423474876e-9,3970.4087939062447,16168.819605465964,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,635.0,20.71531427860884,25.599767968110736,20.56129613727728,0,,,0.0,1.247371983481571e-9,1.2479252749165917e-9,1.271129651623376e-9,1.5663111155306275e-9,3832.754476534342,16068.53762410155,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
55,636.0,20.074831692236312,25.421908960540126,20.219367424448837,0,,,0.0,3.1650415621697903e-10,3.1690366166469124e-10,3.180193901730806e-10,3.287425908750363e-10,3714.2521710879555,15956.89855930636,11.28847686,185.0203393,627.6829401,21.783689,3.567337591,3713.664731435178,15954.049467851199,
